Wk,Year,Home,Away,Outcome,off_rank.x,games.x.x,pts.x,p_comp.x,p_att.x,comp_pct.x,p_yds.x,p_td.x,r_att.x,r_yds.x,r_avg.x,r_td.x,ttl_off_plays.x,ttl_off_yds.x,ttl_off_avg.x,pass_fd.x,rush_fd.x,pen_fd.x,ttl_fd.x,pen.x,pen_yds.x,fum.x,int.x,turnover.x,def_rank.x,games.y.x,opp_pts.x,opp_p_comp.x,opp_p_att.x,opp_comp_pct.x,opp_p_yds.x,opp_p_td.x,opp_r_att.x,opp_r_yds.x,opp_r_avg.x,opp_r_td.x,opp_ttl_off_plays.x,opp_ttl_off_yds.x,opp_ttl_off_avg.x,opp_pass_fd.x,opp_rush_fd.x,opp_pen_fd.x,opp_ttl_fd.x,def_pen.x,def_pen_yds.x,opp_fum.x,opp_int.x,opp_turnover.x,off_rank.y,games.x.y,pts.y,p_comp.y,p_att.y,comp_pct.y,p_yds.y,p_td.y,r_att.y,r_yds.y,r_avg.y,r_td.y,ttl_off_plays.y,ttl_off_yds.y,ttl_off_avg.y,pass_fd.y,rush_fd.y,pen_fd.y,ttl_fd.y,pen.y,pen_yds.y,fum.y,int.y,turnover.y,def_rank.y,games.y.y,opp_pts.y,opp_p_comp.y,opp_p_att.y,opp_comp_pct.y,opp_p_yds.y,opp_p_td.y,opp_r_att.y,opp_r_yds.y,opp_r_avg.y,opp_r_td.y,opp_ttl_off_plays.y,opp_ttl_off_yds.y,opp_ttl_off_avg.y,opp_pass_fd.y,opp_rush_fd.y,opp_pen_fd.y,opp_ttl_fd.y,def_pen.y,def_pen_yds.y,opp_fum.y,opp_int.y,opp_turnover.y
2,2016,Louisiana,Boise State,0,109,13,23.6,15.7,26.4,59.5,178.2,0.9,44.9,179.4,4.0,1.6,71.3,357.6,5.0,7.6,10.3,1.7,19.6,7.2,58.2,0.3,1.0,1.3,46,13,25.3,20.8,33.8,61.7,249.9,1.4,37.6,129.6,3.4,1.4,71.4,379.5,5.3,12.0,7.2,1.2,20.4,6.2,53.0,0.6,0.8,1.4,38,13,33.8,19.5,31.2,62.3,298.3,2.2,37.9,174.5,4.6,2.2,69.2,472.8,6.8,12.8,8.8,1.4,23.1,4.3,37.8,0.8,0.6,1.4,29,13,23.3,20.6,33.8,60.9,213.0,1.5,40.8,176.2,4.3,0.9,74.7,389.2,5.2,9.2,11.1,1.1,21.4,7.6,61.6,0.2,0.5,0.7
2,2016,Brigham Young,Arizona,1,62,13,29.5,18.8,31.5,59.8,197.9,1.2,41.8,201.2,4.8,2.2,73.3,399.2,5.4,10.0,10.8,2.2,23.0,6.4,60.2,0.5,0.9,1.4,14,13,19.5,20.8,33.0,63.2,252.2,1.3,33.1,114.4,3.5,1.1,66.1,366.5,5.5,11.0,6.0,1.8,18.8,6.3,57.5,0.8,1.6,2.4,97,12,24.8,13.1,25.5,51.3,178.1,1.1,42.4,235.0,5.5,2.2,67.9,413.1,6.1,7.1,10.8,2.7,20.5,6.3,64.0,0.8,1.0,1.8,117,12,38.3,23.4,35.6,65.8,275.2,2.8,41.3,194.2,4.7,2.3,76.9,469.3,6.1,11.8,10.8,2.6,25.2,8.5,73.1,0.5,0.7,1.2
2,2016,Auburn,Clemson,0,49,13,31.2,13.7,22.1,62.0,169.5,0.9,49.6,271.3,5.5,2.5,71.7,440.8,6.1,7.5,13.2,1.2,21.9,4.7,36.5,0.6,0.5,1.1,7,13,17.1,20.8,35.8,57.9,229.2,1.1,35.5,132.8,3.7,0.6,71.4,361.9,5.1,10.5,7.3,1.4,19.2,6.1,49.2,0.5,0.8,1.3,14,15,39.2,28.1,41.9,67.1,333.9,3.0,39.3,170.3,4.3,2.0,81.3,504.3,6.2,15.7,8.9,2.3,26.9,6.3,57.7,0.7,1.1,1.9,10,15,18.0,16.8,32.1,52.4,181.9,0.9,35.0,129.6,3.7,1.3,67.1,311.5,4.6,7.7,6.8,2.5,17.0,7.9,67.5,0.5,1.3,1.8
2,2016,Florida,Massachusetts,1,107,13,23.9,18.5,31.5,58.8,215.8,1.4,34.8,128.2,3.7,0.8,66.3,344.0,5.2,9.6,7.3,1.2,18.1,6.8,58.3,0.5,1.2,1.7,6,13,16.8,11.4,25.2,45.1,148.5,0.6,37.5,144.5,3.8,1.2,62.8,293.0,4.7,6.4,7.4,2.1,15.8,4.3,35.8,0.6,1.2,1.8,112,12,23.3,21.1,36.3,58.0,256.7,2.3,30.3,99.5,3.3,0.8,66.7,356.2,5.3,11.5,6.3,1.4,19.2,7.8,65.3,0.8,1.3,2.1,108,12,35.5,21.2,32.8,64.5,259.6,2.3,40.8,193.4,4.7,1.9,73.7,453.0,6.1,11.8,9.9,2.1,23.8,6.9,67.2,0.9,0.3,1.3
2,2016,Georgia,North Carolina,1,102,13,24.5,16.3,29.7,54.9,193.5,1.2,40.8,191.5,4.7,1.4,70.5,384.9,5.5,9.0,9.7,1.4,20.1,5.7,43.0,0.8,0.7,1.5,35,13,24.0,15.4,26.1,59.0,183.8,1.1,36.2,143.7,4.0,1.8,62.2,327.5,5.3,7.4,7.8,0.8,16.0,5.0,39.8,0.9,1.2,2.1,44,13,32.3,24.1,35.3,68.2,293.2,2.3,30.8,145.8,4.7,1.6,66.2,439.0,6.6,12.9,7.4,1.5,21.8,7.6,61.3,0.8,0.5,1.2,43,13,24.9,14.1,25.2,55.8,180.8,0.8,50.7,227.3,4.5,2.2,75.9,408.1,5.4,8.4,11.8,1.8,21.9,7.2,61.7,1.0,0.1,1.1
2,2016,Georgia Tech,Boston College,1,70,13,28.2,6.4,12.2,52.2,129.2,0.7,47.0,258.1,5.5,2.6,59.2,387.2,6.5,4.4,12.3,1.1,17.8,4.4,38.5,0.8,0.3,1.2,39,13,24.5,20.8,33.4,62.2,229.4,1.1,36.4,172.2,4.7,1.8,69.8,401.6,5.8,11.3,9.4,0.9,21.6,5.1,41.2,0.6,0.8,1.5,118,13,20.4,11.5,22.8,50.7,143.8,1.1,43.5,149.1,3.4,1.2,66.3,292.8,4.4,6.7,6.8,1.1,14.5,6.9,57.4,0.9,0.6,1.5,44,13,25.0,16.4,29.3,55.9,205.6,2.2,32.3,108.6,3.4,1.2,61.6,314.2,5.1,8.2,5.2,2.1,15.5,5.6,47.0,1.2,0.9,2.1
2,2016,Houston,Oklahoma,1,26,13,35.8,27.1,40.2,67.3,296.3,1.8,43.2,147.1,3.4,2.2,83.4,443.4,5.3,13.7,9.3,1.2,24.2,4.5,42.6,0.8,1.2,1.9,30,13,23.5,18.1,32.2,56.1,219.5,1.5,34.4,100.2,2.9,1.2,66.6,319.6,4.8,9.5,5.7,1.2,16.4,5.7,48.6,0.8,0.5,1.4,3,13,43.9,20.8,29.5,70.6,318.0,3.3,44.0,236.8,5.4,2.3,73.5,554.8,7.5,13.5,10.5,1.3,25.3,5.1,52.2,0.7,0.6,1.3,69,13,28.8,20.8,38.1,54.7,269.4,2.2,35.8,162.6,4.5,1.2,73.8,432.0,5.9,11.2,8.6,1.5,21.2,6.7,54.1,0.6,0.7,1.3
2,2016,Iowa,Miami (OH),1,95,13,24.9,13.5,23.8,56.5,153.2,1.3,38.6,171.8,4.5,1.8,62.5,325.0,5.2,6.5,9.0,1.2,16.7,5.0,41.3,0.2,0.8,0.9,13,13,18.8,15.5,30.8,50.4,201.4,1.4,37.8,149.8,4.0,0.8,68.7,351.2,5.1,8.8,8.2,1.2,18.2,5.2,40.2,0.7,0.7,1.4,114,13,22.8,16.3,27.5,59.2,230.6,2.1,37.0,136.8,3.7,0.7,64.5,367.4,5.7,9.9,8.0,1.6,19.5,6.8,55.8,1.0,0.5,1.5,32,13,23.8,18.3,31.4,58.3,208.8,1.2,35.9,144.5,4.0,1.6,67.3,353.4,5.3,9.1,8.8,2.2,20.1,4.7,49.5,0.5,1.1,1.6
2,2016,Michigan,Hawaii,1,11,13,40.3,17.5,28.5,61.6,212.0,1.5,43.9,213.3,4.9,3.2,72.4,425.3,5.9,9.2,11.0,1.5,21.8,4.8,45.6,0.4,0.5,0.9,2,13,14.1,11.0,25.2,43.6,142.5,0.8,37.0,119.2,3.2,0.7,62.2,261.8,4.2,5.5,7.0,1.8,14.3,5.4,41.8,0.5,1.0,1.5,68,14,28.3,18.4,31.3,58.7,227.5,1.8,34.1,163.8,4.8,1.8,65.4,391.3,6.0,9.8,7.6,1.4,18.8,8.3,71.6,0.7,1.1,1.8,113,14,37.3,17.6,28.1,62.6,227.4,2.1,44.4,234.2,5.3,2.2,72.4,461.6,6.4,8.9,13.1,1.9,23.9,6.9,65.4,0.4,0.8,1.2
2,2016,Nebraska,Fresno State,1,79,13,26.5,15.5,30.8,50.3,211.7,1.4,40.2,169.2,4.2,1.8,70.9,380.9,5.4,10.2,8.6,1.7,20.5,5.8,53.5,0.4,0.7,1.1,33,13,23.9,19.5,32.5,60.2,215.8,1.2,33.2,148.0,4.5,1.7,65.7,363.8,5.5,9.3,7.0,1.5,17.8,5.0,44.5,0.2,1.2,1.5,125,12,17.7,17.5,33.8,51.9,213.1,1.1,36.7,116.2,3.2,0.9,70.4,329.3,4.7,8.5,6.9,1.8,17.2,6.3,55.8,0.4,1.1,1.5,83,12,30.9,13.3,22.5,58.9,167.4,1.8,50.1,248.7,5.0,2.1,72.6,416.1,5.7,6.7,13.9,1.2,21.8,5.8,52.0,0.3,0.4,0.8
2,2016,Ohio State,Bowling Green State,1,13,13,39.4,19.6,31.5,62.3,213.9,2.0,44.8,245.2,5.5,2.5,76.3,459.2,6.0,8.9,13.5,1.5,24.0,6.3,50.6,0.4,0.5,0.9,3,13,15.5,15.1,30.8,48.9,172.2,0.8,36.6,127.9,3.5,0.6,67.5,300.2,4.4,8.0,6.8,0.6,15.4,4.5,41.2,0.5,1.6,2.1,98,12,24.8,20.3,37.4,54.1,226.1,1.6,41.8,181.0,4.3,1.5,79.3,407.1,5.1,11.5,9.7,2.3,23.3,5.8,58.0,0.7,2.1,2.8,118,12,38.3,20.3,31.7,63.9,273.3,2.7,41.8,191.4,4.6,2.3,73.4,464.8,6.3,11.0,9.9,2.0,22.7,7.5,71.6,0.7,0.8,1.4
2,2016,Penn State,Kent State,1,21,14,37.6,16.1,27.9,57.8,260.7,2.1,38.3,174.9,4.6,2.4,66.2,435.6,6.6,9.6,8.7,2.1,20.4,4.8,44.1,0.9,0.6,1.4,47,14,25.4,20.9,33.7,61.9,216.6,1.3,39.4,151.3,3.8,1.6,73.1,367.9,5.0,10.0,7.8,1.8,19.6,7.2,62.8,0.8,0.7,1.5,117,12,20.6,12.3,24.3,50.3,141.7,0.9,39.4,167.5,4.2,1.3,63.8,309.2,4.8,6.1,7.8,1.0,14.8,5.3,44.9,0.4,0.7,1.1,67,12,28.7,15.3,29.4,51.8,196.8,1.3,44.8,189.8,4.2,2.0,74.2,386.5,5.2,8.8,11.2,1.8,21.7,4.8,45.8,1.0,1.0,2.0
2,2016,Mississippi State,South Alabama,0,56,13,30.4,17.7,31.6,56.0,209.7,1.8,40.6,231.2,5.7,1.8,72.2,440.8,6.1,9.5,10.9,1.6,22.0,5.2,47.5,0.5,0.8,1.2,93,13,31.8,22.4,36.3,61.7,281.5,2.5,37.2,177.8,4.8,1.3,73.5,459.3,6.3,13.2,8.5,1.2,22.9,5.2,43.2,0.7,1.1,1.8,92,13,25.4,17.9,31.9,56.1,243.8,1.2,36.1,145.6,4.0,1.9,68.0,389.4,5.7,10.6,7.7,1.0,19.3,7.6,65.5,0.6,1.1,1.7,56,13,27.0,14.5,24.1,60.1,174.6,1.1,44.9,215.5,4.8,2.0,69.0,390.2,5.7,9.1,11.4,2.0,22.5,5.7,47.0,0.8,0.8,1.5
2,2016,North Texas,SMU,0,100,13,24.8,20.1,34.5,58.1,208.3,1.2,32.8,133.5,4.1,1.8,67.3,341.8,5.1,9.3,7.2,1.9,18.5,7.5,68.5,0.6,1.0,1.6,96,13,32.6,14.0,27.2,51.4,200.2,1.5,45.1,240.0,5.3,2.4,72.3,440.2,6.1,7.9,11.3,2.6,21.8,7.1,62.2,0.6,1.1,1.7,72,12,27.7,20.7,38.0,54.4,264.0,1.8,39.8,163.3,4.1,1.2,77.8,427.3,5.5,12.1,7.7,2.1,21.8,5.8,52.0,0.6,1.4,2.0,111,12,36.3,19.9,34.0,58.6,242.5,1.8,41.5,210.5,5.1,2.5,75.5,453.0,6.0,10.3,10.7,1.3,22.3,7.7,72.2,0.7,1.5,2.2
2,2016,Kentucky,Southern Mississippi,0,58,13,30.0,13.1,24.0,54.5,186.1,1.3,43.1,234.2,5.4,2.3,67.1,420.2,6.3,7.4,11.2,1.5,20.0,5.1,46.5,1.2,0.9,2.2,88,13,31.3,15.5,27.1,57.4,206.1,1.5,44.2,230.8,5.2,1.9,71.3,436.8,6.1,9.5,12.1,1.2,22.7,6.5,51.4,0.6,1.0,1.6,41,13,32.8,21.9,36.8,59.6,298.2,2.0,41.5,177.7,4.3,2.0,78.3,475.9,6.1,12.1,9.3,2.2,23.6,7.5,64.5,1.2,1.2,2.5,75,13,29.5,13.1,24.0,54.5,174.9,1.5,32.8,149.9,4.6,2.2,56.8,324.8,5.7,6.4,6.9,1.5,14.8,6.6,58.5,0.4,0.8,1.2
2,2016,Texas A&M,UCLA,1,34,13,34.8,19.6,36.1,54.4,255.2,1.9,37.2,211.8,5.7,2.2,73.3,467.0,6.4,10.9,9.5,1.2,21.6,6.2,52.7,0.9,0.7,1.6,40,13,24.5,20.9,35.5,58.9,250.0,1.2,44.1,191.8,4.4,1.6,79.6,441.8,5.5,10.9,10.2,2.4,23.5,6.3,44.2,0.9,0.9,1.8,96,12,24.9,22.8,41.2,55.3,295.6,1.8,28.8,84.3,2.9,1.1,69.9,379.8,5.4,12.7,4.9,2.2,19.8,6.6,59.7,0.8,1.3,2.1,59,12,27.5,20.4,36.8,55.6,210.5,1.0,41.9,171.5,4.1,1.8,78.7,382.0,4.9,10.8,8.8,2.8,22.3,6.8,63.8,0.7,1.3,1.9
