Wk,Year,Home,Away,Outcome,off_rank.x,games.x.x,pts.x,p_comp.x,p_att.x,comp_pct.x,p_yds.x,p_td.x,r_att.x,r_yds.x,r_avg.x,r_td.x,ttl_off_plays.x,ttl_off_yds.x,ttl_off_avg.x,pass_fd.x,rush_fd.x,pen_fd.x,ttl_fd.x,pen.x,pen_yds.x,fum.x,int.x,turnover.x,def_rank.x,games.y.x,opp_pts.x,opp_p_comp.x,opp_p_att.x,opp_comp_pct.x,opp_p_yds.x,opp_p_td.x,opp_r_att.x,opp_r_yds.x,opp_r_avg.x,opp_r_td.x,opp_ttl_off_plays.x,opp_ttl_off_yds.x,opp_ttl_off_avg.x,opp_pass_fd.x,opp_rush_fd.x,opp_pen_fd.x,opp_ttl_fd.x,def_pen.x,def_pen_yds.x,opp_fum.x,opp_int.x,opp_turnover.x,off_rank.y,games.x.y,pts.y,p_comp.y,p_att.y,comp_pct.y,p_yds.y,p_td.y,r_att.y,r_yds.y,r_avg.y,r_td.y,ttl_off_plays.y,ttl_off_yds.y,ttl_off_avg.y,pass_fd.y,rush_fd.y,pen_fd.y,ttl_fd.y,pen.y,pen_yds.y,fum.y,int.y,turnover.y,def_rank.y,games.y.y,opp_pts.y,opp_p_comp.y,opp_p_att.y,opp_comp_pct.y,opp_p_yds.y,opp_p_td.y,opp_r_att.y,opp_r_yds.y,opp_r_avg.y,opp_r_td.y,opp_ttl_off_plays.y,opp_ttl_off_yds.y,opp_ttl_off_avg.y,opp_pass_fd.y,opp_rush_fd.y,opp_pen_fd.y,opp_ttl_fd.y,def_pen.y,def_pen_yds.y,opp_fum.y,opp_int.y,opp_turnover.y
1,2012,Alabama,Michigan,1,12,14,38.7,15.6,23.4,66.8,218.0,2.2,40.7,227.5,5.6,2.6,64.1,445.5,6.9,9.4,11.4,0.9,21.6,3.9,33.4,0.9,0.2,1.1,1,14,10.9,15.5,28.4,54.7,173.6,0.6,31.4,76.4,2.4,0.7,59.8,250.0,4.2,8.2,4.5,1.0,13.7,4.8,40.4,0.8,1.3,2.1,58,13,29.8,13.0,24.5,53.1,199.3,1.5,38.6,183.8,4.8,2.1,63.1,383.1,6.1,8.7,8.6,1.8,19.2,4.8,49.3,0.6,1.5,2.1,20,13,19.8,15.2,25.4,60.0,169.5,1.2,39.5,150.5,3.8,0.7,64.9,320.0,4.9,7.8,8.9,1.5,18.2,6.5,55.3,0.8,0.5,1.4
1,2012,Arizona,Toledo,1,15,13,38.2,25.1,41.4,60.6,298.4,2.3,41.8,227.8,5.4,2.5,83.2,526.2,6.3,13.1,12.9,3.3,29.3,6.4,55.1,1.0,1.2,2.2,104,13,35.3,23.8,38.5,61.8,292.8,1.9,45.0,206.2,4.6,2.5,83.5,499.0,6.0,13.0,11.2,1.8,26.1,9.5,91.4,1.2,0.9,2.1,48,13,31.5,20.8,33.9,61.5,252.0,1.5,40.1,193.2,4.8,1.6,74.0,445.2,6.0,10.8,10.2,1.5,22.6,6.8,68.0,0.7,0.8,1.5,69,13,28.4,23.8,38.5,61.7,290.8,2.0,34.2,182.3,5.3,1.5,72.8,473.2,6.5,13.0,8.3,2.4,23.7,5.6,52.5,0.8,1.3,2.1
1,2012,Clemson,Auburn,1,6,13,41.0,24.5,36.5,67.1,321.6,3.1,45.2,191.1,4.2,2.0,81.7,512.7,6.3,13.8,11.2,1.2,26.2,5.2,43.2,0.5,1.1,1.6,47,13,24.8,19.1,32.8,58.1,240.3,1.8,37.3,155.9,4.2,1.2,70.2,396.2,5.6,9.6,7.6,1.7,18.9,5.5,45.2,0.8,1.0,1.8,114,12,18.7,12.3,21.4,57.2,156.6,0.7,36.5,148.4,4.1,1.3,57.9,305.0,5.3,6.9,7.9,0.7,15.5,6.3,50.1,0.8,1.3,2.1,66,12,28.3,19.6,29.8,65.6,222.9,1.7,40.3,197.6,4.9,1.9,70.2,420.5,6.0,10.1,10.0,1.8,21.9,4.3,34.2,0.9,0.2,1.1
1,2012,Colorado State,Colorado,1,102,12,21.2,17.2,29.3,58.7,210.2,1.4,33.3,128.8,3.9,1.0,62.5,339.0,5.4,9.8,7.0,1.3,18.0,6.5,64.6,0.9,1.3,2.2,82,12,30.3,18.3,30.3,60.2,203.2,2.1,43.3,202.4,4.7,1.6,73.7,405.6,5.5,10.1,10.8,2.1,22.9,5.0,48.8,1.2,0.6,1.8,120,12,17.8,18.5,33.7,55.0,192.5,0.9,35.4,110.3,3.1,1.3,69.1,302.8,4.4,9.2,5.9,2.1,17.2,6.1,57.8,1.3,1.6,2.8,124,12,46.0,20.7,30.5,67.8,262.5,3.3,38.2,226.0,5.9,2.3,68.7,488.5,7.1,12.3,10.6,1.4,24.3,6.9,64.1,1.0,0.3,1.3
1,2012,Duke,Florida International,1,44,13,31.5,27.1,42.4,63.9,283.9,2.1,33.8,125.2,3.7,1.4,76.2,409.2,5.4,12.8,7.1,2.2,22.2,5.8,49.0,0.7,0.9,1.6,110,13,36.0,17.2,29.9,57.6,267.6,2.2,40.3,201.5,5.0,2.0,70.2,469.2,6.7,9.5,10.6,1.1,21.2,6.2,54.6,0.9,0.8,1.8,84,12,25.0,18.3,30.8,59.3,238.4,1.4,40.8,145.3,3.6,1.7,71.5,383.8,5.4,9.3,8.7,1.6,19.5,7.6,64.1,1.3,0.5,1.8,91,12,31.7,22.1,36.4,60.6,262.1,2.0,35.7,140.8,3.9,1.9,72.1,402.9,5.6,10.8,7.9,1.5,20.3,6.3,54.9,0.7,0.8,1.5
1,2012,Florida,Bowling Green State,1,78,13,26.5,14.1,22.2,63.5,146.3,1.0,41.5,188.1,4.5,1.7,63.6,334.4,5.3,6.2,9.9,1.2,17.4,8.1,68.8,0.8,0.4,1.2,5,13,14.5,17.8,34.2,52.0,192.5,0.5,31.8,94.9,3.0,0.9,65.9,287.5,4.4,9.2,5.7,2.5,17.4,5.9,48.6,0.8,1.5,2.3,94,13,22.9,18.4,34.0,54.1,212.1,1.2,34.8,153.4,4.4,1.5,68.8,365.5,5.3,8.8,8.8,1.4,19.0,7.1,59.6,0.4,1.0,1.4,10,13,16.8,18.3,31.6,57.9,190.1,0.8,31.8,106.5,3.4,1.1,63.4,296.6,4.7,8.0,5.8,1.4,15.2,6.5,51.5,0.9,0.8,1.7
1,2012,Georgia,Buffalo,1,18,14,37.8,18.1,28.5,63.7,285.1,2.6,37.5,182.6,4.9,2.3,66.0,467.6,7.1,11.5,8.9,0.9,21.2,6.9,53.5,0.6,0.8,1.4,18,14,19.6,14.3,25.1,57.0,175.6,0.9,44.0,182.1,4.1,1.2,69.1,357.8,5.2,7.4,10.2,1.4,19.1,5.0,39.8,1.2,0.9,2.1,100,12,21.3,16.3,31.7,51.6,199.3,1.4,40.5,176.6,4.4,1.1,72.2,375.8,5.2,8.9,8.8,2.4,20.2,6.1,62.5,1.0,0.8,1.8,70,12,28.5,15.8,28.4,55.4,208.3,1.5,41.8,155.4,3.7,1.8,70.2,363.7,5.2,9.9,7.8,1.4,19.1,5.7,56.5,0.3,1.1,1.3
1,2012,Illinois,Western Michigan,1,122,12,16.7,18.6,29.5,63.0,168.8,0.9,36.9,127.8,3.5,1.0,66.4,296.7,4.5,8.3,7.3,0.9,16.4,5.9,49.6,1.3,1.2,2.5,95,12,32.1,15.0,24.0,62.5,193.7,1.8,42.8,193.9,4.5,2.3,66.8,387.6,5.8,7.4,11.1,1.1,19.6,4.8,39.6,0.9,0.6,1.5,61,12,29.3,25.3,42.6,59.5,289.8,2.3,33.7,149.5,4.4,1.4,76.3,439.3,5.8,13.4,8.4,1.8,23.7,6.3,52.0,0.8,1.8,2.6,78,12,29.7,19.5,32.3,60.5,240.8,1.6,38.5,155.2,4.0,1.8,70.8,395.9,5.6,11.1,8.2,1.6,20.8,6.8,57.8,0.8,0.7,1.4
1,2012,Northern Illinois,Iowa,0,13,14,38.6,17.5,29.3,59.8,231.4,1.9,43.8,238.2,5.4,3.1,73.1,469.6,6.4,10.3,11.6,1.4,23.3,5.9,54.8,1.0,0.4,1.4,21,14,19.9,20.3,36.4,55.8,222.9,0.8,41.9,146.4,3.5,1.5,78.3,369.3,4.7,10.4,10.0,2.0,22.4,4.7,44.9,0.9,1.1,1.9,113,12,19.3,18.6,32.4,57.3,187.4,0.6,33.7,123.0,3.7,1.3,66.1,310.4,4.7,7.8,8.0,1.6,17.4,4.6,40.9,0.3,0.7,0.9,33,12,22.9,18.7,29.4,63.5,219.5,1.3,39.4,162.1,4.1,1.3,68.8,381.6,5.5,10.3,8.1,1.4,19.8,5.3,48.8,1.1,0.8,1.9
1,2012,Iowa State,Tulsa,1,87,13,24.5,20.5,35.2,58.1,214.1,2.2,35.8,150.1,4.2,0.8,71.0,364.2,5.1,9.5,8.7,1.5,19.7,4.8,42.5,0.7,1.3,2.0,38,13,23.9,22.2,36.5,60.6,265.3,1.4,40.8,176.8,4.3,1.5,77.4,442.2,5.7,12.0,9.2,1.5,22.7,6.4,54.7,0.9,1.1,2.0,30,14,34.7,17.7,33.6,52.7,211.4,1.4,49.2,245.7,5.0,2.9,82.9,457.1,5.5,9.0,12.2,1.9,23.1,4.5,41.9,0.8,0.9,1.7,35,14,23.6,19.2,34.4,55.9,228.2,1.4,37.1,119.6,3.2,1.4,71.5,347.8,4.9,8.9,7.2,1.6,17.6,6.3,53.4,1.1,0.9,1.9
1,2012,LSU,North Texas,1,57,13,29.8,16.0,27.4,58.4,200.5,0.9,40.5,173.7,4.3,2.2,67.9,374.2,5.5,8.2,9.2,1.2,18.6,7.2,57.9,0.8,0.5,1.3,12,13,17.5,19.5,35.2,55.6,206.0,1.2,33.8,101.6,3.0,1.1,69.0,307.6,4.5,9.7,6.2,2.5,18.5,5.5,40.3,1.2,1.4,2.5,105,12,20.9,17.8,31.3,57.1,219.1,1.2,39.8,173.1,4.3,1.4,71.1,392.2,5.5,9.6,8.9,1.4,19.9,4.3,43.3,0.3,1.2,1.5,62,12,27.8,22.2,35.0,63.3,251.5,1.6,32.8,163.3,5.0,1.8,67.8,414.8,6.1,10.3,8.5,2.0,20.8,5.8,47.4,0.7,0.9,1.6
1,2012,Boston College,Miami (FL),0,111,12,19.8,21.3,39.4,54.1,258.9,1.5,28.8,90.9,3.2,0.6,68.2,349.8,5.1,12.3,5.5,1.9,19.8,4.0,32.3,0.9,1.1,2.0,77,12,29.7,22.3,35.8,62.5,242.3,1.8,45.8,214.1,4.7,1.7,81.6,456.4,5.6,10.8,11.9,0.7,23.3,7.1,62.8,0.8,0.8,1.6,49,12,31.4,22.0,37.3,59.1,295.4,1.9,30.9,144.8,4.7,1.6,68.2,440.2,6.5,11.8,6.3,2.2,20.3,7.3,57.7,0.7,0.6,1.3,84,12,30.5,21.8,35.8,60.8,268.5,1.3,43.8,217.9,5.0,2.4,79.6,486.4,6.1,11.8,11.8,2.6,26.2,6.8,54.8,0.9,0.9,1.8
1,2012,Nebraska,Southern Mississippi,1,28,14,34.8,16.6,27.0,61.6,207.4,1.7,47.3,253.4,5.4,2.4,74.3,460.8,6.2,8.6,12.9,2.1,23.6,6.3,60.5,1.6,0.9,2.5,59,14,27.6,13.4,28.4,47.1,168.1,1.3,40.4,192.5,4.8,1.9,68.8,360.6,5.2,7.6,8.3,2.1,18.1,5.6,53.5,0.7,0.9,1.6,112,12,19.7,12.6,26.1,48.2,168.3,0.8,39.9,154.6,3.9,1.4,66.0,322.8,4.9,7.3,9.0,1.7,17.9,4.8,40.5,1.3,1.1,2.3,116,12,37.8,18.3,28.2,64.8,219.0,1.9,41.7,207.5,5.0,2.8,69.8,426.5,6.1,9.7,11.0,1.5,22.2,5.5,52.8,0.6,0.4,1.0
1,2012,California,Nevada,0,93,12,23.0,17.7,30.5,57.9,208.3,1.1,37.6,183.0,4.9,1.5,68.1,391.3,5.7,9.3,8.5,2.1,19.9,8.3,83.0,1.4,1.1,2.5,98,12,33.1,24.2,38.1,63.5,271.9,2.7,39.8,169.3,4.3,1.5,77.8,441.3,5.7,12.3,9.5,3.1,24.8,8.3,76.2,0.8,1.2,1.9,19,13,37.8,20.8,31.2,66.7,243.8,1.8,51.8,271.0,5.2,3.2,83.1,514.8,6.2,12.5,14.5,1.9,28.9,6.6,63.0,0.9,0.8,1.7,102,13,33.8,18.5,33.0,55.9,230.6,2.1,41.5,211.8,5.1,2.1,74.5,442.5,5.9,11.3,10.9,2.3,24.5,6.4,55.5,0.9,0.5,1.4
1,2012,Syracuse,Northwestern,0,55,13,30.0,22.7,36.4,62.4,289.0,2.0,42.7,187.0,4.4,1.6,79.1,476.0,6.0,13.1,10.2,1.9,25.2,7.8,68.2,0.9,0.8,1.7,49,13,24.8,19.4,30.5,63.5,234.2,1.8,35.8,144.7,4.0,1.0,66.4,378.8,5.7,10.4,7.4,1.5,19.3,7.7,66.8,0.8,0.7,1.5,42,13,31.7,17.8,28.4,62.6,169.1,1.1,45.8,225.5,4.9,2.4,74.2,394.6,5.3,8.5,12.4,1.3,22.2,5.2,50.5,0.6,0.5,1.2,29,13,22.5,22.2,38.2,58.1,250.5,1.4,33.8,127.6,3.8,1.2,72.1,378.2,5.2,12.2,7.5,1.5,21.2,5.7,48.2,1.2,1.0,2.2
1,2012,Notre Dame,Navy,1,82,13,25.8,17.4,29.8,58.2,222.8,1.1,38.9,189.4,4.9,1.8,68.8,412.2,6.0,10.5,9.8,1.3,21.6,5.5,42.3,0.5,0.6,1.2,2,13,12.8,20.1,33.4,60.1,199.8,0.8,30.5,105.7,3.5,0.3,63.8,305.5,4.8,10.1,5.7,1.2,17.0,5.2,41.8,0.5,1.2,1.8,85,13,25.0,7.6,13.2,57.6,104.8,0.8,53.8,278.5,5.2,2.2,67.1,383.2,5.7,4.5,16.1,0.9,21.5,3.7,29.1,1.1,0.4,1.5,54,13,25.7,18.9,27.4,69.1,215.2,1.2,40.2,193.6,4.8,1.8,67.5,408.8,6.1,9.5,12.1,0.8,22.4,4.1,35.7,0.8,0.6,1.5
1,2012,Penn State,Ohio,0,62,12,29.1,22.7,38.0,59.6,273.6,2.0,39.6,143.9,3.6,1.5,77.6,417.5,5.4,13.0,7.5,1.9,22.4,5.3,48.7,0.7,0.4,1.1,16,12,19.1,20.3,35.8,56.7,225.0,1.3,36.3,128.4,3.5,0.8,72.1,353.4,4.9,9.8,7.0,1.5,18.3,5.9,49.6,1.0,0.8,1.8,43,13,31.7,19.2,30.9,62.2,241.5,1.8,45.8,203.3,4.4,1.8,76.8,444.8,5.8,10.9,10.3,2.0,23.2,5.3,50.0,0.4,0.4,0.8,48,13,24.8,20.5,36.5,56.3,229.0,2.0,35.9,159.4,4.4,0.9,72.4,388.4,5.4,11.1,8.5,1.7,21.2,5.3,49.2,0.9,1.0,1.9
1,2012,Ohio State,Miami (OH),1,21,12,37.2,13.4,23.2,57.9,181.5,1.4,46.6,242.3,5.2,3.1,69.8,423.8,6.1,7.2,13.0,1.3,21.4,7.0,64.5,0.9,0.6,1.5,31,12,22.8,22.3,38.1,58.4,243.5,1.3,32.7,116.1,3.6,1.2,70.8,359.6,5.1,10.2,5.6,2.5,18.3,5.7,51.8,0.6,1.2,1.8,92,12,23.3,25.9,41.3,62.8,298.7,2.2,28.3,86.6,3.1,0.6,69.5,385.3,5.5,13.3,5.7,1.9,20.9,4.8,36.9,0.6,1.0,1.6,103,12,34.9,18.1,29.7,61.0,226.6,1.4,44.1,241.1,5.5,2.9,73.8,467.7,6.3,11.6,11.8,1.3,24.7,6.0,57.8,0.2,1.0,1.2
1,2012,UTEP,Oklahoma,0,104,12,21.2,16.5,31.3,52.7,224.0,1.3,37.9,148.5,3.9,1.1,69.3,372.5,5.4,9.9,7.9,1.6,19.4,4.8,41.8,0.8,1.1,1.9,79,12,29.8,19.3,32.2,59.8,246.0,1.5,39.9,194.2,4.9,2.0,72.1,440.2,6.1,10.4,10.6,1.3,22.3,4.7,40.7,1.0,0.6,1.6,16,13,38.2,28.9,43.9,65.8,336.5,2.3,33.4,161.4,4.8,2.3,77.3,497.8,6.4,17.2,8.8,1.2,27.2,5.7,46.0,0.7,0.8,1.5,51,13,25.5,16.9,32.3,52.4,206.1,0.8,37.3,192.2,5.2,2.1,69.6,398.3,5.7,9.2,8.5,1.5,19.2,4.8,37.1,0.2,1.0,1.2
1,2012,Oregon,Arkansas State,1,2,13,49.5,19.2,28.7,67.0,222.2,2.7,52.7,315.2,6.0,3.7,81.4,537.4,6.6,10.5,15.7,1.2,27.4,7.9,71.1,0.8,0.7,1.5,25,13,21.6,23.3,39.6,58.8,229.2,1.5,36.2,144.9,4.0,1.2,75.8,374.2,4.9,10.4,8.5,2.3,21.2,5.4,52.1,1.1,2.0,3.1,26,13,34.9,21.5,31.7,67.7,260.5,1.9,41.5,206.2,5.0,2.4,73.2,466.7,6.4,10.5,12.2,1.8,24.5,4.9,46.0,0.7,0.4,1.1,43,13,24.5,21.2,33.2,63.9,227.3,1.6,38.3,156.4,4.1,1.2,71.5,383.7,5.4,10.4,8.6,1.5,20.5,6.8,53.7,0.8,1.0,1.8
1,2012,Tulane,Rutgers,0,99,12,21.4,25.8,44.7,57.8,279.9,1.9,23.3,39.6,1.7,0.3,68.0,319.5,4.7,11.9,3.7,2.3,17.8,6.3,53.9,1.1,1.7,2.8,118,12,38.4,17.7,31.7,55.8,259.7,1.9,44.0,222.9,5.1,2.5,75.7,482.6,6.4,10.9,12.0,2.0,24.9,5.7,54.3,0.8,1.3,2.0,98,13,21.5,17.2,30.2,56.9,208.5,1.8,33.2,121.4,3.7,0.5,63.3,329.9,5.2,9.3,5.5,1.8,16.5,7.2,60.0,0.5,1.2,1.7,4,13,14.2,17.7,32.5,54.5,214.5,1.0,35.4,97.2,2.7,0.5,67.8,311.6,4.6,9.5,6.4,1.7,17.5,6.2,52.2,1.1,1.4,2.5
